"""date"",""target"",""ret1y"",""ret3y"",""sd1y"",""sd3y"",""sp500"",""unrate"",""tx_cpi"",""export"""
1972-07-01,0,9.21443330673405,7.56400348493272,0.546992080775561,1.68961029022151,108.1351565,5.7,-10.5029585798816,71.453
1972-10-01,0,9.79031965797517,7.93079294428824,1.34924008007158,2.05244296126148,109.287302047619,5.56666666666667,94.1269841269841,76.129
1973-01-01,0,10.6720283880623,8.44000314382184,1.29685358509875,2.23263143864098,113.832295032787,5.36666666666667,71.7679944095052,83.959
1973-04-01,0,11.2037981712458,8.92879989888504,1.08714495006313,2.2401929205908,114.985806677419,4.93333333333333,178.742236024851,91.923
1973-07-01,0,11.5826892441879,9.39999654955851,0.348502167619403,2.0256828677089,107.367619063492,4.93333333333333,129.005315110098,97.576
1973-10-01,0,11.4441836441962,9.9191664423207,0.418653010961739,1.48189055332105,105.022380888889,4.8,141.827637444277,107.62
1974-01-01,0,10.5241555456013,9.94156984554995,1.53471366698237,1.45174461321088,102.574844015625,4.76666666666667,125.163398692809,116.709
1974-04-01,0,9.66600320573487,9.93222123304008,1.65141942779258,1.46339111210217,95.745968016129,5.13333333333333,25.4626923826217,126.668
1974-07-01,0,9.09081060031381,9.96264438374525,1.35969180704257,1.4329272318129,90.634762,5.2,37.2394846532772,126.638
1974-10-01,0,8.40766090427973,9.88072140215035,0.268772801610976,1.49829750112321,75.891093765625,5.63333333333333,30.2580645161312,136.585
1975-01-01,0,8.43783611967687,9.87800668444683,0.252267425416817,1.50123351199941,69.37968746875,6.6,-36.0119492158334,141.369
1975-04-01,0,8.3738388327609,9.74788006991386,0.343265317221417,1.59938245699337,78.604753852459,8.26666666666667,-45.9885568976475,136.827
1975-07-01,0,8.574164875382,9.74922157329457,0.711612083939131,1.59924100743258,89.004218890625,8.86666666666667,-29.5497239141568,134.098
1975-10-01,0,9.01876839032825,9.62353764626805,1.02026250322134,1.49242785820765,87.700468765625,8.46666666666667,-46.8628653178019,142.531
1976-01-01,0,10.0861656316665,9.68271909898155,1.94148094489728,1.6024717152868,89.06031259375,8.3,-46.7195447883428,143.588
1976-04-01,0,11.1302445722786,9.72336220359144,1.48690466175834,1.66195376706486,99.5419049206349,7.73333333333333,-17.7301255230143,146.621
1976-07-01,0,11.3139006147244,9.65962536347341,1.26386559206019,1.61839243078971,101.62904715873,7.56666666666667,-25.1354260712553,151.775
1976-10-01,0,11.2266818061202,9.55103703357607,1.37899268893846,1.55616085967619,104.2993751875,7.73333333333333,-27.0996290171177,156.076
1977-01-01,0,10.3745145896994,9.63283878034759,1.25756861953216,1.50688951865426,102.634920174603,7.76666666666667,78.453475014356,155.354
1977-04-01,0,10.087938537789,9.86400731427616,0.750587698870175,1.48240319915328,101.767301253968,7.5,75.4376058723932,161.906
1977-07-01,0,10.5770332647076,10.1550329182713,1.35816448082838,1.59333514840502,99.0358732698413,7.13333333333333,-9.87517904644946,162.325
1977-10-01,0,11.1027729882199,10.4494077282228,1.3577694454141,1.55707660571373,97.9765075714286,6.9,-6.26361655773361,157.809
1978-01-01,0,11.4851650305002,10.6486150839554,0.725277717105694,1.41407694592835,93.9477778253968,6.66666666666667,0.0574712643673259,164.601
1978-04-01,0,12.0904114178853,11.102864842651,1.0920745136347,1.34586827327742,89.3516127096774,6.33333333333333,15.4498044328546,186.215
1978-07-01,0,12.2810633260909,11.3906657351743,1.20042820053252,1.36487690992583,96.028749921875,6,65.4084551811825,191.302
1978-10-01,0,12.9202388555375,11.7498978832925,1.55232293980236,1.55836424659281,101.764920920635,6.03333333333333,85.2674066599366,205.415
1979-01-01,0,13.9040634427578,11.9212476876525,0.794671181926512,1.76515426513342,97.2046024761905,5.9,43.422354104849,211.669
1979-04-01,0,13.3348469727994,11.8377323094912,1.63569918589176,1.77770205482076,99.4022226190476,5.86666666666667,36.6795366795361,220.908
1979-07-01,0,12.9154693858833,11.9245219922273,1.92127079279499,1.72231497395886,101.136666571429,5.7,39.3737832576251,234.277
1979-10-01,0,11.7959597200844,11.9396571879473,2.03257633937917,1.70251394298318,106.182063253968,5.86666666666667,40.9322799097053,253.664
1980-01-01,0,10.7250538417522,12.0380941050034,0.647899207622874,1.56025923742927,105.239687171875,5.96666666666667,59.7717295873577,268.508
1980-04-01,0,9.92991993350144,11.7850594413954,1.44246507606505,1.94452675851376,110.226825650794,6.3,5.72916666666663,277.389
1980-07-01,0,8.85589978897495,11.3508108336497,1.59595122723814,2.35855382796043,108.402539825397,7.33333333333333,-44.6487478844557,284.673
1980-10-01,0,8.76524296062801,11.1604805120833,1.52012282262261,2.40277347622088,123.226561875,7.66666666666667,-7.18095238095152,292.517
1981-01-01,0,9.15690915841613,11.2620088143087,2.15661720223423,2.4103506296575,132.912856507937,7.4,-32.9245691521606,305.467
1981-04-01,0,10.4320582094264,11.2322750385757,2.65787194229998,2.38347797594543,131.64290333871,7.43333333333333,-36.965761614257,308.455
1981-07-01,0,12.1984677514427,11.3232789754337,1.94038123491694,2.47838302002741,132.819524349206,7.4,53.8486909915481,302.339
1981-10-01,0,12.2692157364069,10.9434728057064,1.81552345262767,2.29883073434425,125.7295309375,7.4,-45.3211290093277,304.695
1982-01-01,1,10.4740260342771,10.1186630114818,4.1889489114913,2.58544958519538,122.147031015625,8.23333333333333,-69.1244480716526,293.202
1982-04-01,0,8.5498369530428,9.63727169865689,4.37224344064535,2.89802246112301,114.037258129032,8.83333333333333,-34.4829181947545,294.729
1982-07-01,1,5.82344870169035,8.95927208070267,2.85498168849545,3.36742457630523,114.013650730159,9.43333333333333,-33.4421820975796,279.634
1982-10-01,1,4.2787252070194,8.43772796801812,0.972559003737561,3.6680163536703,113.755312546875,9.9,-83.4553053565343,265.274
1983-01-01,0,4.59790734772456,8.07628084680592,1.34190833143263,3.66880105575872,136.750626234375,10.6666666666667,-108.319767958092,270.703
1983-04-01,0,5.11080075070386,8.03089863772436,1.97286115974029,3.67381737433082,147.808094333333,10.3666666666667,-16.9428426588919,272.514
1983-07-01,0,6.69796808817411,8.23996151376906,2.46160711839689,3.68627338635317,162.863492460317,10.1333333333333,-37.2780954516586,278.181
1983-10-01,0,8.65152909647156,8.39982334663263,2.40067045319332,3.79103796832811,165.390624296875,9.36666666666667,275.840615501533,286.587
1984-01-01,0,10.2596161408555,8.44384984095239,2.25478602815898,3.83922101627148,165.75222152381,8.53333333333333,-1745.66721581525,292.975
1984-04-01,0,11.4163095923294,8.35898243202537,1.28218251752543,3.73795634243161,160.363651539683,7.86666666666667,-14.6759662888711,302.2
1984-07-01,0,11.6958396112085,8.07241880035765,0.771865398564927,3.36726564644721,155.742380285714,7.43333333333333,-6.89693285437803,305.744
1984-10-01,0,11.145766078783,8.02534012742466,1.43412158241779,3.34341359962742,160.483491666667,7.43333333333333,-18.2917611489016,308.603
1985-01-01,0,10.0780017006602,8.31184172974676,1.65018568034782,3.18589920973794,165.189687515625,7.3,-43.485466361283,306.01
1985-04-01,0,8.8477497711267,8.45828670472,1.53407317420048,3.0762674163696,177.098547967742,7.23333333333333,14.0924819125484,304.126
1985-07-01,0,8.02228724470294,8.80536498136185,0.990998257416553,2.63798811091403,184.737935460317,7.3,-34.791430556061,297.273
1985-10-01,0,7.47211328431453,9.08980281985637,0.531066491338304,2.18361288853865,188.54968268254,7.2,22.002065921677,305.433
1986-01-01,0,7.05287674003442,9.13016486051671,0.352156668944581,2.12667654972003,196.61671878125,7.03333333333333,-66.1880733944926,313.404
1986-04-01,0,6.73196431298012,8.99867455881209,0.694786876158117,2.28559033726011,219.586064770492,7.03333333333333,-117.411954335972,315.119
1986-07-01,0,6.13907364266943,8.61906683286029,0.906336481236547,2.542190715792,240.53343796875,7.16666666666667,2.68847227761975,320.471
1986-10-01,1,5.55929011719498,8.05905649343085,0.802027998163929,2.58369708762854,241.134842875,6.96666666666667,-38.929715470134,334.999
1987-01-01,1,5.1062086582332,7.41236236630927,0.498820874912372,2.32575852141944,243.51984409375,6.83333333333333,421.868530020668,336.451
